24	undef	undef	undef	undef	undef	undef	Shigella flexneri	623	undef	undef	undef	undef	Shigella	620	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	623
25	undef	undef	undef	undef	undef	undef	Yersinia enterocolitica	630	undef	undef	undef	undef	Yersinia	629	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	630
26	undef	undef	undef	undef	undef	undef	Yersinia pestis	632	undef	undef	undef	undef	Yersinia	629	undef	undef	undef	undef	Enterobacteriaceae	543	undef	undef	Enterobacteriales	91347	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	632
27	undef	undef	undef	undef	undef	undef	Aeromonas hydrophila	644	undef	undef	undef	undef	Aeromonas	642	undef	undef	undef	undef	Aeromonadaceae	84642	undef	undef	Aeromonadales	135624	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	644
28	undef	undef	undef	undef	undef	undef	Aeromonas salmonicida	645	undef	undef	undef	undef	Aeromonas	642	undef	undef	undef	undef	Aeromonadaceae	84642	undef	undef	Aeromonadales	135624	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	645
29	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Vibrio	662	undef	undef	undef	undef	Vibrionaceae	641	undef	undef	Vibrionales	135623	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	662
30	undef	undef	undef	undef	undef	undef	Vibrio cholerae	666	undef	undef	undef	undef	Vibrio	662	undef	undef	undef	undef	Vibrionaceae	641	undef	undef	Vibrionales	135623	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	666
31	undef	undef	undef	undef	undef	undef	Vibrio harveyi	669	undef	undef	undef	undef	Vibrio	662	undef	undef	undef	undef	Vibrionaceae	641	undef	undef	Vibrionales	135623	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	669
32	undef	undef	undef	undef	undef	undef	Vibrio parahaemolyticus	670	undef	undef	undef	undef	Vibrio	662	undef	undef	undef	undef	Vibrionaceae	641	undef	undef	Vibrionales	135623	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	670
33	undef	undef	undef	undef	undef	undef	Aggregatibacter actinomycetemcomitans	714	undef	undef	undef	undef	Aggregatibacter	416916	undef	undef	undef	undef	Pasteurellaceae	712	undef	undef	Pasteurellales	135625	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	714
34	undef	undef	undef	undef	undef	undef	Haemophilus influenzae	727	undef	undef	undef	undef	Haemophilus	724	undef	undef	undef	undef	Pasteurellaceae	712	undef	undef	Pasteurellales	135625	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	727
35	undef	undef	undef	undef	undef	undef	Pasteurella multocida	747	undef	undef	undef	undef	Pasteurella	745	undef	undef	undef	undef	Pasteurellaceae	712	undef	undef	Pasteurellales	135625	undef	undef	Gammaproteobacteria	1236	undef	undef	Proteobacteria	1224	747
36	undef	undef	undef	undef	undef	undef	Microcystis aeruginosa	1126	undef	undef	undef	undef	Microcystis	1125	undef	undef	undef	undef	undef	undef	undef	undef	Chroococcales	1118	undef	undef	undef	undef	undef	undef	Cyanobacteria	1117	1126
37	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Synechococcus	1129	undef	undef	undef	undef	undef	undef	undef	undef	Chroococcales	1118	undef	undef	undef	undef	undef	undef	Cyanobacteria	1117	1129
38	undef	undef	undef	undef	undef	undef	Synechococcus sp.	1131	undef	undef	undef	undef	Synechococcus	1129	undef	undef	undef	undef	undef	undef	undef	undef	Chroococcales	1118	undef	undef	undef	undef	undef	undef	Cyanobacteria	1117	1131
39	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Phormidium	1198	undef	undef	undef	undef	undef	undef	undef	undef	Oscillatoriales	1150	undef	undef	undef	undef	undef	undef	Cyanobacteria	1117	1198
40	undef	undef	undef	undef	undef	undef	Prochlorococcus marinus	1219	undef	undef	undef	undef	Prochlorococcus	1218	undef	undef	undef	undef	Prochlorococcaceae	1217	undef	undef	Prochlorales	1212	undef	undef	undef	undef	undef	undef	Cyanobacteria	1117	1219
41	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Staphylococcus	1279	undef	undef	undef	undef	Staphylococcaceae	90964	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1279
42	undef	undef	undef	undef	undef	undef	Staphylococcus aureus	1280	undef	undef	undef	undef	Staphylococcus	1279	undef	undef	undef	undef	Staphylococcaceae	90964	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1280
43	undef	undef	undef	undef	undef	undef	Staphylococcus epidermidis	1282	undef	undef	undef	undef	Staphylococcus	1279	undef	undef	undef	undef	Staphylococcaceae	90964	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1282
44	undef	undef	undef	undef	undef	undef	Streptococcus suis	1307	undef	undef	undef	undef	Streptococcus	1301	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1307
45	undef	undef	undef	undef	undef	undef	Streptococcus thermophilus	1308	undef	undef	undef	undef	Streptococcus	1301	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1308
46	undef	undef	undef	undef	undef	undef	Streptococcus pneumoniae	1313	undef	undef	undef	undef	Streptococcus	1301	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1313
47	undef	undef	undef	undef	undef	undef	Streptococcus pyogenes	1314	undef	undef	undef	undef	Streptococcus	1301	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1314
48	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Lactococcus	1357	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1357
49	undef	undef	undef	undef	undef	undef	Lactococcus lactis	1358	undef	undef	undef	undef	Lactococcus	1357	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1358
50	Lactococcus lactis subsp. cremoris	1359	undef	undef	undef	undef	Lactococcus lactis	1358	undef	undef	undef	undef	Lactococcus	1357	undef	undef	undef	undef	Streptococcaceae	1300	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1359
51	undef	undef	undef	undef	undef	undef	Bacillus anthracis	1392	undef	undef	Bacillus cereus group	86661	Bacillus	1386	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1392
52	undef	undef	undef	undef	undef	undef	Bacillus cereus	1396	undef	undef	Bacillus cereus group	86661	Bacillus	1386	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1396
53	undef	undef	undef	undef	undef	undef	Bacillus sp.	1409	undef	undef	undef	undef	Bacillus	1386	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1409
54	undef	undef	undef	undef	undef	undef	Bacillus subtilis	1423	undef	undef	undef	undef	Bacillus	1386	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1423
55	undef	undef	undef	undef	undef	undef	Bacillus thuringiensis	1428	undef	undef	Bacillus cereus group	86661	Bacillus	1386	undef	undef	undef	undef	Bacillaceae	186817	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1428
56	undef	undef	undef	undef	undef	undef	Clostridium difficile	1496	undef	undef	undef	undef	Clostridium	1485	undef	undef	undef	undef	Clostridiaceae	31979	undef	undef	Clostridiales	186802	undef	undef	Clostridia	186801	undef	undef	Firmicutes	1239	1496
57	undef	undef	undef	undef	undef	undef	Clostridium perfringens	1502	undef	undef	undef	undef	Clostridium	1485	undef	undef	undef	undef	Clostridiaceae	31979	undef	undef	Clostridiales	186802	undef	undef	Clostridia	186801	undef	undef	Firmicutes	1239	1502
58	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Lactobacillus	1578	undef	undef	undef	undef	Lactobacillaceae	33958	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1578
59	undef	undef	undef	undef	undef	undef	Lactobacillus casei	1582	undef	undef	undef	undef	Lactobacillus	1578	undef	undef	undef	undef	Lactobacillaceae	33958	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1582
60	undef	undef	undef	undef	undef	undef	Lactobacillus plantarum	1590	undef	undef	undef	undef	Lactobacillus	1578	undef	undef	undef	undef	Lactobacillaceae	33958	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1590
61	undef	undef	undef	undef	undef	undef	Lactobacillus gasseri	1596	undef	undef	undef	undef	Lactobacillus	1578	undef	undef	undef	undef	Lactobacillaceae	33958	undef	undef	Lactobacillales	186826	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1596
62	undef	undef	undef	undef	undef	undef	Listeria monocytogenes	1639	undef	undef	undef	undef	Listeria	1637	undef	undef	undef	undef	Listeriaceae	186820	undef	undef	Bacillales	1385	undef	undef	Bacilli	91061	undef	undef	Firmicutes	1239	1639
63	undef	undef	undef	undef	undef	undef	Propionibacterium freudenreichii	1744	undef	undef	undef	undef	Propionibacterium	1743	undef	undef	undef	undef	Propionibacteriaceae	31957	Propionibacterineae	85009	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1744
64	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	undef	Mycobacterium	1763	undef	undef	undef	undef	Mycobacteriaceae	1762	Corynebacterineae	85007	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1763
65	undef	undef	undef	undef	undef	undef	Mycobacterium avium	1764	undef	undef	Mycobacterium avium complex (MAC)	120793	Mycobacterium	1763	undef	undef	undef	undef	Mycobacteriaceae	1762	Corynebacterineae	85007	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1764
66	undef	undef	undef	undef	undef	undef	Mycobacterium smegmatis	1772	undef	undef	undef	undef	Mycobacterium	1763	undef	undef	undef	undef	Mycobacteriaceae	1762	Corynebacterineae	85007	Actinomycetales	2037	Actinobacteridae	85003	Actinobacteria (class)	1760	undef	undef	Actinobacteria	201174	1772
